ID_PLANO,CD_PLANO,NM_PLANO,CD_OPERADORA,RAZAO_SOCIAL,GR_MODALIDADE,PORTE_OPERADORA,VIGENCIA_PLANO,CONTRATACAO,GR_CONTRATACAO,SGMT_ASSISTENCIAL,GR_SGMT_ASSISTENCIAL,LG_ODONTOLOGICO,OBSTETRICIA,COBERTURA,TIPO_FINANCIAMENTO,ABRANGENCIA_COBERTURA,FATOR_MODERADOR,ACOMODACAO_HOSPITALAR,LIVRE_ESCOLHA,SITUACAO_PLANO,DT_SITUACAO,DT_REGISTRO_PLANO,DT_ATUALIZACAO,Previsão,Código do Plano,Assertividade
18651786,496307235,Exclusivo Nacional III A - C.O R,339679,Unimed Nacional - Cooperativa Central,Cooperativa Médica,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Pós-estabelecido,Nacional,Coparticipacão,Individual,Parcial com internação,Ativo,2023-07-13,2023-07-13,2023-08-24,2,2,True
18627458,495276236,EMPRESARIAL ESSENCIAL QI - CP,403911,Vision Med Assistência Médica Ltda,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de estados,Coparticipacão,Individual,Parcial sem internação,Ativo,2023-05-08,2023-05-08,2023-08-24,2,2,True
18627562,495279231,ADESAO ESPECIAL QI,403911,Vision Med Assistência Médica Ltda,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Parcial com internação,Ativo,2023-05-08,2023-05-08,2023-08-24,2,2,True
18628271,495307230,EMPRESARIAL FUNDAMENTAL QC - CP,403911,Vision Med Assistência Médica Ltda,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de estados,Coparticipacão,Coletiva,Ausente,Ativo,2023-05-10,2023-05-10,2023-08-24,2,2,True
18617442,494946233,SOU LIVRI HP,422479,Livri Operadora De Plano De Saúde Ltda,Medicina De Grupo,Pequeno,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Coparticipacão,Coletiva,Ausente,Ativo,2023-04-06,2023-04-06,2023-08-24,2,2,True
16420331,471015141,UNIFÁCIL COSTA OESTE FAM.ENFER.OBSTETRÍCIA COM CO-PARTIC. 50,371106,Unimed Costa Oeste - Cooperativa De Trabalho Médico,Cooperativa Médica,Médio,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Coletiva,Ausente,Suspenso,2023-05-02,2014-04-02,2023-08-24,2,2,True
18605959,494785231,DOCTOR HOSPITAL APARTAMENTO CE,421871,Angeli Sistemas De Saude S.A.,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Coparticipacão,Individual,Ausente,Ativo,2023-03-13,2023-03-13,2023-08-24,2,4,False
18623173,495154239,ESSENCIAL EMPRESARIAL APARTAMENTO,369292,Unimed De Santa Bárbara D'Oeste E Americana - Coop De Trabalho Médico,Cooperativa Médica,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-04-19,2023-04-19,2023-08-24,2,2,True
18451998,490931223,Bradesco Saúde 1+ E CA copart 15,5711,Bradesco Saúde S.A.,Seguradora,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Parcial com internação,Suspenso,2023-05-29,2022-01-11,2023-08-24,2,2,True
18451965,490928223,Bradesco Saúde 1+ Q CA 15,5711,Bradesco Saúde S.A.,Seguradora,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Parcial com internação,Suspenso,2023-05-29,2022-01-11,2023-08-24,2,2,True
18452229,490952226,Bradesco Saúde 1+ E CA 14,5711,Bradesco Saúde S.A.,Seguradora,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Parcial com internação,Suspenso,2023-05-29,2022-01-11,2023-08-24,2,2,True
18323428,487410202,Bradesco Saúde 1+ Q CA copart 6,5711,Bradesco Saúde S.A.,Seguradora,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Parcial com internação,Suspenso,2023-05-29,2020-11-16,2023-08-24,2,2,True
18624529,434502019,UNITOTAL COM OBSTETRÍCIA,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Coletiva,Ausente,Suspenso,2023-05-03,2001-01-19,2023-08-24,2,14,False
18624547,446261031,Plano Essencial Apartamento,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Individual,Ausente,Suspenso,2023-05-03,2003-10-03,2023-08-24,2,4,False
18624619,467255121,UNI400 EMPRESARIAL PLUS 1,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Suspenso,2023-05-03,2012-07-26,2023-08-24,2,4,False
18624625,467257127,UNI400 PLUS 2,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Suspenso,2023-05-03,2012-07-26,2023-08-24,2,2,True
18624640,471173144,VITA MAIS 200,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Coletiva,Ausente,Suspenso,2023-05-03,2014-05-07,2023-08-24,2,2,True
18624694,474736154,Facility 200 - Apartamento,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Suspenso,2023-05-03,2015-08-28,2023-08-24,2,2,True
18624703,477307161,UNI 400 COLETIVO POR ADESÃO 2,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-05-03,2016-12-06,2023-08-24,2,2,True
18624724,478549175,UNI SÃO LUIS 2,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Coletiva,Ausente,Suspenso,2023-05-03,2017-07-04,2023-08-24,2,2,True
18295598,486667203,Gold QC com copart amb + hosp. Sem obs CE,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Suspenso,2023-08-21,2020-08-26,2023-08-24,2,4,False
18236920,485358200,Platinum Sem Obstetrícia Quarto Coletivo Coparticipação PJ,357511,Humana Assistencia Medica Ltda,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Suspenso,2023-08-21,2020-04-08,2023-08-24,2,4,False
18645988,496058231,PLANO OURO IMPLANTODONTIA,327867,Dentição Convênios Odontológicos Ltda,Odontologia De Grupo,Pequeno,P,Individual ou familiar,Individual ou Familiar,Odontológico,Exclusivamente Odontológico,1,Não se Aplica,Odontológica,Preestabelecido,Grupo de municípios,Franquia,Não se Aplica,Ausente,Ativo,2023-06-27,2023-06-27,2023-08-24,13,13,True
18619427,495020238,Absoluto Nacional I A - R8,339679,Unimed Nacional - Cooperativa Central,Cooperativa Médica,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Individual,Ausente,Ativo,2023-04-11,2023-04-11,2023-08-24,2,2,True
18644962,496025234,UNIMED BÁSICO CORP II E R,339679,Unimed Nacional - Cooperativa Central,Cooperativa Médica,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Coletiva,Parcial com internação,Ativo,2023-06-22,2023-06-22,2023-08-24,2,2,True
18645051,496031239,UNIMED BÁSICO CORP A,339679,Unimed Nacional - Cooperativa Central,Cooperativa Médica,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Individual,Ausente,Ativo,2023-06-22,2023-06-22,2023-08-24,2,2,True
18645101,496036230,UNIMED AMBULATORIAL CO CORP R,339679,Unimed Nacional - Cooperativa Central,Cooperativa Médica,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Pós-estabelecido,Nacional,Ausente,Não se Aplica,Ausente,Ativo,2023-06-22,2023-06-22,2023-08-24,2,1,False
18629986,495364239,BEM ESTAR WHITE IFLE,301949,Odontoprev S/A,Odontologia De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Odontológico,Exclusivamente Odontológico,1,Não se Aplica,Odontológica,Preestabelecido,Nacional,Ausente,Não se Aplica,Parcial sem internação,Ativo,2023-05-16,2023-05-16,2023-08-24,13,13,True
1359838,427039998,Individual Standard,311847,Unimed Regional Da Baixa Mogiana - Cooperativa De Trabalho Médico,Cooperativa Médica,Médio,P,Individual ou familiar,Individual ou Familiar,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-06-30,1999-12-10,2023-08-24,2,14,False
1433767,408941993,AOD4,346870,Porto Alegre Clínicas Ltda.,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Odontológico,Ambulatorial,1,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Não se Aplica,Ausente,Suspenso,2023-03-03,1999-02-24,2023-08-24,2,6,False
18309784,487103201,Rede Multi Saúde Ambulatorial,346870,Porto Alegre Clínicas Ltda.,Medicina De Grupo,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Não se Aplica,Parcial sem internação,Suspenso,2023-03-03,2020-10-14,2023-08-24,2,1,False
1433673,408908991,HSA1-P25,346870,Porto Alegre Clínicas Ltda.,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-03-03,1999-02-24,2023-08-24,2,2,True
18241021,485427206,Amil S380 QP Nac R PJA,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Individual,Parcial com internação,Suspenso,2023-08-02,2020-04-22,2023-08-24,2,2,True
16653736,473461151,NEXT ABC - 20 - Adesão (Amil Fácil 50 QC ABC GM PJA),326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-08-02,2015-03-19,2023-08-24,2,2,True
18635947,495642237,Amil S380 COMAER QP NAC PJ,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Individual,Ausente,Ativo,2023-05-29,2023-05-29,2023-08-24,13,2,False
16653784,475739164,NEXT (Amil Fácil 50) Mun São Paulo QC PJCA,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Coletiva,Ausente,Suspenso,2023-08-02,2016-04-06,2023-08-24,2,2,True
18240977,485423203,Amil S450 QP Nac R PJA,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Individual,Parcial com internação,Suspenso,2023-08-02,2020-04-22,2023-08-24,2,2,True
18618382,494968234,Amil Fácil S75 QC RJ Região GM2 R Copart PJ,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Parcial com internação,Ativo,2023-04-10,2023-04-10,2023-08-24,2,2,True
18618534,494983238,Amil Fácil S75 QC RJ Região GM2 Copart S/Obst PJ,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-04-10,2023-04-10,2023-08-24,2,4,False
18618666,494996230,Amil E87 QC SP MG RS PR BA MA GM S/Obst Copart PJ,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-04-10,2023-04-10,2023-08-24,2,4,False
18659470,496525236,Amil E81 QP Joinville Mun Copart PJ,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Coparticipacão,Individual,Ausente,Ativo,2023-08-08,2023-08-08,2023-08-24,2,2,True
18641422,495902237,HAPVIDA INTERODONTO PROTEÇÃO ODONTOLOGICA CE,348520,Notre Dame Intermédica Minas Gerais Saúde S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Odontológico,Exclusivamente Odontológico,1,Não se Aplica,Odontológica,Misto,Nacional,Ausente,Não se Aplica,Ausente,Ativo,2023-06-08,2023-06-08,2023-08-24,13,13,True
1418457,408222992,NOBRE VI,358509,Santa Luzia Assistencia Medica S.A.,Medicina De Grupo,Pequeno,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Ausente,Individual,Ausente,Suspenso,2023-06-23,1999-02-17,2023-08-24,9,2,False
18662688,496612231,ConfortoME,359661,Omint Serviços De Saúde Ltda.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Individual,Ausente,Ativo,2023-08-22,2023-08-22,2023-08-24,2,2,True
16420492,471020147,CASF SAUDE,358754,Caixa De Assistência Dos Funcionários Do Banco Da Amazônia - Casf,Autogestão,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Franquia + Coparticipacão,Individual,Parcial com internação,Cancelado,2023-03-09,2014-04-03,2023-08-24,2,2,True
15577178,462479103,Plano Custo Operacional - Coletivo Empresarial,333662,Unimed De Dourados Cooperativa De Trabalho Médico Ltda,Cooperativa Médica,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Pós-estabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-04-20,2010-08-19,2023-08-24,2,2,True
18660237,496554230,UNIMED MAIS CONCÓRDIA PJ ENFERMARIA,355691,Unimed Do Estado De Santa Catarina Fed. Est. Das Coop. Méd.,Cooperativa Médica,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-08-10,2023-08-10,2023-08-24,2,2,True
18625483,495237235,Trino Corp - Empresarial Enfermaria,422827,Trino - Alianca Filantrópica De Assistência E Integração Para O Desenvolvimento Da Saude,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-04-26,2023-04-26,2023-08-24,2,2,True
1370678,434986015,Uniflex Regional co-participação 20%,317012,Cooperativa De Trabalho Médico Do Planalto Norte De Santa Catarina Ltda,Cooperativa Médica,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Não se Aplica,Ausente,Suspenso,2023-06-06,2001-01-24,2023-08-24,2,1,False
18430235,490275211,Ambulatorial Flex 1,357715,Unimed De Mineiros Cooperativa De Trabalho Médico,Cooperativa Médica,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Não se Aplica,Ausente,Suspenso,2023-08-03,2021-10-18,2023-08-24,2,1,False
18606339,494797235,Uniplan Apartamento,330264,Unimed De Barra Mansa Soc. Coop. Serv.Med.E Hospit.,Cooperativa Médica,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Individual,Ausente,Ativo,2023-03-14,2023-03-14,2023-08-24,2,2,True
18611894,491088225,PJR MGRI AHO CE GM APT CC PMD 065,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
18611906,491092223,PJR MGRB AHO CE GM ENF CC PMD 083,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
